rank,tier,status,ranking_score,score_std,score_percentile,field,id,source_id,ra,dec,sky_group,sky_group_size,mag_f444w,snr_f444w,r_h_arcsec,z_phot,ood_flag,n_features_outside_positive_range,disagreement_flag,nearest_list,nearest_list_sep_arcsec,n_archive_records,n_eligible_records,n_secure_lowz_records,n_secure_highz_records,archive_best_grade,archive_z_best_grade3,archive_gratings,archive_files,in_census,spec_tested,spec_vshaped,sel_labbe23,sel_kokorev24,sel_kocevski24,sel_perezgonzalez24,sel_barro23,sel_greene24,sel_akins24,m_f090w,m_f115w,m_f150w,m_f200w,m_f277w,m_f356w,m_f444w,asnr_f090w,asnr_f115w,asnr_f150w,asnr_f200w,asnr_f277w,asnr_f356w,asnr_f444w,c_f090w_f115w,c_f115w_f150w,c_f150w_f200w,c_f200w_f277w,c_f277w_f356w,c_f356w_f444w,c_f115w_f200w,c_f200w_f356w,c_f277w_f444w,slope_blue,slope_red,v_curv,log_rh,log_rh_over_rstar,n_snr_ge1,n_snr_ge3,archive_verdict,compactness_f444w,labbe_compactness,flux_d020,flux_d040,flux_d050,compactness_measurable,compactness_reason,compactness_mosaic,compactness_pixscale,compact_akins,compact_labbe,followup_tier
897,high_recall,untested,0.69256246,0.035983976,99.591354,gds-sw,58354,184748,53.089638256654354,-27.8215145661488,175553,1,27.498971699503585,11.90072433692738,0.176359299916248,3.315310478210449,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,5.8623304,5.978146,6.2649107,5.25043,4.712657,4.492566,3.589749,-0.14378403,0.128416,-0.70293826,1.9043859,2.254439,2.5273325,3.171507,-0.11581554,-0.2867644,1.0144802,0.53777325,0.22009072,0.9028173,0.7277158,0.757864,1.122908,-2.0467865,-6.398466,-4.35168,-0.7536016,0.35374734,4.0,4.0,,0.2518295400458396,2.768999696214547,0.766244397401808,2.121730503631705,3.0427105464368136,True,,gds-sw-grizli-v7.0-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
898,high_recall,untested,0.69240916,0.04896321,99.59093,primer-uds-south,31458,62028,34.3305431466571,-5.268009418453347,59146,1,22.47523179861744,431.9870930409693,0.1227428538059244,1.4134658575057983,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,2.5197523,1.390179,0.4785505,-0.24700709,-0.9164926,-1.2120436,-1.424769,3.0992908,4.1608973,5.1547675,5.9409695,6.671426,6.899462,6.761544,1.1295732,0.91162854,0.72555757,0.6694855,0.2955511,0.21272545,1.6371862,0.9650366,0.5082765,-6.527751,-2.5399315,3.9878197,-0.91100377,0.19969451,7.0,7.0,,0.4717375708825357,1.8782258410231385,142.4573605025289,267.5670957397988,301.9843431932227,True,,primer-uds-south-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
899,high_recall,untested,0.69240123,0.045143228,99.59071,primer-uds-south,64311,93227,34.394901823856806,-5.212934287454464,89041,1,27.386737946087308,5.07001013173793,0.0943057984185256,5.930180072784424,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,3.3225012,3.5097344,3.5308523,4.9686413,3.5975661,3.468308,3.4792202,2.1644936,2.0369537,2.2182906,1.0961537,2.6495926,2.8046947,2.3260767,-0.18723322,-0.021117844,-1.4377891,1.3710753,0.12925822,-0.010912208,-1.458907,1.5003335,0.11834601,2.1478112,-0.7117258,-2.859537,-1.0254616,0.08523669,7.0,6.0,,0.5955550889048619,1.5845714955971455,1.9121836989371452,3.029991783681315,3.2107587267088418,True,,primer-uds-south-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,True,True,False
900,high_recall,secure low-z,0.69207627,0.03168381,99.5905,ceers-full,28423,601193,214.9623618608168,52.87003666092264,562694,1,22.9950212816914,301.15405083176006,0.2231708382349372,2.1545376777648926,False,0,False,,,1,0,1,0,3.0,2.94393,PRISM,capers-egs49-v4_prism-clear_6368_21120.spec.fits,False,False,False,False,False,False,False,False,False,False,4.627983,4.4668612,2.6818998,1.4759994,0.3879434,-0.27753276,-0.9049811,1.669316,2.009638,3.3800957,4.475724,5.7791524,6.354551,6.400772,0.16112201,1.7849612,1.2059004,1.088056,0.66547614,0.62744826,2.9908617,1.7535322,1.2929244,-10.186063,-6.4421673,3.7438958,-0.65136254,0.4471791,7.0,6.0,,0.3069589116559783,2.653249720813256,39.45017927111577,104.67117713712082,128.5194134234136,True,,ceers-full-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999993,False,False,False
901,high_recall,untested,0.69197345,0.057483558,99.59029,primer-uds-north,84205,67109,34.340353206451155,-5.084445763411653,64001,1,25.17400886560124,26.839053442499885,0.1518874043408569,1.855056643486023,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,4.1496863,3.7991812,2.977839,2.546582,1.9151814,1.5144883,1.2738799,1.3362517,1.658865,2.5858676,3.1655443,3.7255526,3.8052225,3.9833522,0.3505052,0.8213421,0.4312571,0.63140047,0.40069312,0.2406084,1.2525992,1.0320936,0.6413015,-4.4022727,-3.1624856,1.2397873,-0.8184782,0.28887072,7.0,5.0,,0.3455044983611104,2.3974455306918903,9.055837539573584,21.71087723592253,26.210476513416346,True,,primer-uds-north-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
902,high_recall,untested,0.6918496,0.045727495,99.590065,primer-cosmos-west,11306,295932,150.04921171058706,2.161051004074951,277905,1,26.13514186994031,2.886337391255406,0.0,2.28215765953064,True,11,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,0.9313565,2.9679291,0.42489916,0.6157907,10.499255,3.414122,2.2343853,1.9323826,0.6789394,3.266603,3.289023,-1.6454407,1.2021096,1.7818769,-2.0365727,2.54303,-0.19089155,-9.883465,7.085133,1.1797369,2.3521385,-2.7983315,8.26487,0.2428033,-40.916626,-41.15943,-2.39794,-1.290591,5.0,3.0,,0.1949694330488663,3.3180064619484804,0.6146205545287625,2.0393149715727925,3.1523944287960077,True,,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
903,high_recall,untested,0.6915658,0.049298994,99.58985,primer-uds-north,66487,12158,34.231186811206214,-5.111939163346739,11492,1,27.070576293885825,8.470681034663293,0.1259741256003388,5.11093282699585,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,3.6622374,3.961311,4.2789845,5.5328937,3.2736046,3.554091,3.166358,2.1445825,1.8680648,1.7323096,0.7059872,3.1280494,2.9173667,2.8332243,-0.29907367,-0.31767353,-1.2539091,2.2592893,-0.28048638,0.387733,-1.5715826,1.9788028,0.10724663,3.8562772,-0.16664629,-4.0229235,-0.89971864,0.20763032,6.0,5.0,,0.3790549641018736,2.2364899889696077,1.7381129453835205,3.8872722020487216,4.585384996874466,True,,primer-uds-north-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
904,high_recall,untested,0.6914345,0.039453737,99.58964,primer-cosmos-west,48370,361012,150.10545956091266,2.2582902306814185,335595,7,27.31426722504092,11.313286364939607,0.2717995166085243,7.985692977905273,False,2,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,7.0659137,7.5189867,5.0101566,5.529059,4.795207,3.9304774,3.4076803,-1.414318,-1.7221186,1.6537923,1.2254423,2.2152066,3.1823146,3.1210725,-0.45307305,2.50883,-0.51890236,0.73385173,0.8647299,0.522797,1.9899278,1.5985816,1.3875269,-6.8484445,-6.389701,0.4587434,-0.5657513,0.54159766,5.0,3.0,,0.2601459760231774,3.183120230397936,0.5525454093875085,1.7588184708348875,2.123982149692295,True,,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
905,high_recall,untested,0.6909554,0.05686952,99.589424,primer-cosmos-west,107735,391171,150.13389538764284,2.4595437748047018,363499,1,27.667855814926465,21.062780045576023,0.085299604072499,3.620046615600586,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,6.9321184,6.279549,5.413584,4.7714887,3.968339,4.030947,3.755325,-1.0228734,-0.31178245,1.7262169,1.9678607,2.427414,2.6879487,3.7412176,0.65256935,0.8659647,0.6420955,0.8031498,-0.062608354,0.2756223,1.5080602,0.74054146,0.21301396,-6.031763,-1.5170894,4.5146737,-1.0690529,0.03829598,5.0,4.0,,0.6221388036716282,1.5215355598926052,1.8473797964489904,2.8108540529243022,2.96940133865056,True,,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,True,True,False
906,high_recall,untested,0.6907849,0.047247984,99.58921,primer-cosmos-east,62204,439047,150.19217140224697,2.39509718590258,409085,1,27.817109813974213,6.01614475498429,0.0873682144155249,7.144913196563721,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,5.9419913,6.315104,4.3690114,5.4109964,5.0744214,4.376108,3.9007018,-0.1518842,-0.30468392,1.8203657,1.2346398,1.6518998,2.2828379,2.4944305,-0.37311283,1.946093,-1.0419853,0.3365749,0.69831336,0.47540647,0.9041077,1.0348883,1.1737198,-0.98622614,-5.6465764,-4.6603503,-1.0586466,0.050373863,5.0,3.0,,0.7771200574005523,1.5275611525874586,1.875785046402216,2.865376367488488,2.4137648083317664,True,,primer-cosmos-east-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,False,True,False
907,high_recall,untested,0.6904006,0.051815208,99.58878,primer-cosmos-west,93781,369723,150.1131224812482,2.396891061501746,343520,1,27.121488704227914,14.658659346805049,0.1374489612522444,5.136649131774902,False,0,False,,,1,0,0,0,2.0,,PRISM,capers-cos13-v4_prism-clear_6368_161682.spec.fits,False,False,False,False,False,False,False,False,False,False,3.9102583,3.6756701,4.0616183,4.564741,3.6200402,3.8764122,3.2168581,1.9436473,2.5328197,2.320126,1.9566158,3.295635,2.9645855,3.37934,0.23458803,-0.38594788,-0.5031228,0.94470084,-0.25637206,0.659554,-0.8890707,0.68832874,0.40318194,2.4013603,-2.0256011,-4.4269614,-0.86185855,0.24549043,7.0,7.0,,0.4425407957814976,2.106369473004865,1.903209378393434,4.008862135384494,4.300641650522847,True,,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
908,high_recall,untested,0.69034064,0.047780655,99.588356,ceers-full,14268,630296,215.1551767267094,52.980837206097966,590266,1,20.41739493437932,1718.653948820704,0.150064483918783,0.2637597322463989,True,12,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,-2.6415808,-2.597618,-2.675874,-2.6321075,-2.688658,-3.080646,-3.482605,7.7278085,7.7497625,7.7433333,7.75168,7.800557,8.006403,8.142444,-0.043962754,0.078255795,-0.043766513,0.05655056,0.39198807,0.40195906,0.034489285,0.44853863,0.7939471,-0.043141436,-3.952325,-3.9091837,-0.82372206,0.2748196,7.0,7.0,,0.4555350755413873,1.897733442795047,782.7622206961337,1485.4740439715702,1718.3357829599588,True,,ceers-full-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999993,False,False,False
909,high_recall,untested,0.69005907,0.05580336,99.58792,primer-uds-south,72954,93522,34.395473126392474,-5.19644261651958,89330,1,27.35482981811623,5.1288145075331455,0.1095554434117651,6.154399394989014,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,4.908683,4.2906737,5.5186234,4.999901,4.2825656,3.5323553,3.447737,0.7489,1.3350364,0.42789036,1.0723685,1.9435818,2.7008424,2.337393,0.61800927,-1.2279497,0.5187224,0.7173354,0.7502102,0.08461837,-0.70922726,1.4675456,0.8348286,1.6043426,-3.5798619,-5.1842046,-0.960366,0.15033226,5.0,3.0,,0.3794160631772474,2.4080823092805423,1.4316353361204477,3.4474957262525523,3.773259687878968,True,,primer-uds-south-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
910,high_recall,untested,0.6897492,0.057511766,99.58771,primer-uds-north,41831,131351,34.47644184706443,-5.147199758421785,125655,1,22.657748377008016,488.1996879221993,0.1010771692214258,2.3028829097747803,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,2.5034583,1.2584741,-0.13764721,-0.59219503,-0.9111137,-1.1373036,-1.2422528,3.4165144,4.5981927,5.97069,6.48769,6.8146415,7.0007234,6.883873,1.244984,1.3961214,0.45454785,0.31891862,0.22618991,0.10494927,1.8506693,0.54510856,0.33113918,-6.519463,-1.662062,4.857401,-0.9953469,0.11200204,7.0,7.0,,0.5303744509813701,1.710331292955541,144.1604292363052,246.5620933287556,271.808773913525,True,,primer-uds-north-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,True,False,False
911,high_recall,untested,0.68972373,0.03671914,99.587494,gdn,32341,516861,189.2857712075821,62.20932942042824,482968,1,27.1418316270564,22.425444031169764,0.1560997375950183,1.458969235420227,True,13,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,0.38461223,4.3856983,6.72733,0.8355782,7.9900956,8.054118,3.2370255,6.057806,2.5332367,-1.2876476,5.779451,-2.1848123,-2.2341835,3.8038402,-4.001086,-2.3416317,5.891752,-7.1545177,-0.06402233,4.817093,3.55012,-7.2185397,4.7530704,1.2971478,-28.76568,-30.062828,-0.8065978,0.30075115,4.0,4.0,,0.2549730673270098,2.7927639888157723,1.1780303521440914,3.289960745199981,4.620214850509036,True,,gdn-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
912,high_recall,untested,0.68967927,0.052666225,99.58728,primer-cosmos-west,93081,356521,150.10174637252035,2.393982350349359,331697,1,26.55787268319739,27.04824368489408,0.1306882218848915,1.6805553436279297,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,5.2753925,4.3798027,3.8771973,3.531163,3.2877033,3.087199,2.6562264,0.7662994,2.07052,2.6159408,3.054539,3.7457047,3.8789477,3.9911108,0.89558965,0.50260556,0.3460341,0.24345985,0.20050415,0.43097275,0.8486396,0.443964,0.63147694,-3.729511,-3.230351,0.49916008,-0.88376355,0.22358541,6.0,6.0,,0.4237074359689735,2.1147714056835505,3.1129911866138764,6.583264747595931,7.34702986624438,True,,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
913,high_recall,untested,0.6895154,0.031456742,99.58685,primer-cosmos-east,50539,427379,150.17486785274295,2.3527401918120865,397900,1,22.48044582448818,313.66956616612373,0.293171258247236,3.4687819480896,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,5.546283,5.245471,2.3984902,1.1966839,-0.0946674,-0.75882745,-1.4195551,0.20885329,0.54600024,3.199685,4.851483,5.681967,6.128082,6.4414897,0.3008118,2.8469808,1.2018063,1.2913512,0.6641601,0.6607276,4.048787,1.9555113,1.3248876,-10.074496,-6.597566,3.47693,-0.53287864,0.5761418,5.0,5.0,,0.2498315173268317,2.9875237629037765,37.4848824418064,111.98697704455115,150.04064676422854,True,,primer-cosmos-east-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
914,high_recall,untested,0.6888847,0.051701035,99.58664,ceers-full,66621,596590,214.94573035516623,52.943955283014624,558336,1,26.489053050364674,20.532617088565576,0.1560257033503592,4.445488452911377,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,4.7168674,6.0357304,4.0000267,3.7840579,2.8563216,2.5865016,2.5876024,1.9822322,-0.029993668,2.4653494,2.8536417,3.883956,4.271329,3.7157543,-1.3188633,2.0357037,0.2159691,0.9277361,0.26981995,-0.0011006141,2.2516727,1.197556,0.26871935,-3.2110276,-1.5032567,1.707771,-0.8068038,0.29173782,6.0,6.0,,0.3510229240114152,2.345585334722946,2.392547524314935,5.611924385660803,6.815929560877139,True,,ceers-full-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999993,False,False,False
915,high_recall,untested,0.6883982,0.03404154,99.58599,primer-uds-south,7519,135415,34.48466043489082,-5.308770103436402,129563,1,23.65682221292045,31.910370846345486,0.3931088388918845,3.415501117706299,False,2,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,7.444458,5.3834047,6.0118546,1.86187,0.85700095,0.32914466,-0.24318567,-0.5746816,0.14085245,0.0018789663,2.7226377,3.655566,4.023332,4.1563234,2.061053,-0.6284498,4.1499844,1.0048691,0.52785635,0.5723303,3.5215347,1.5327255,1.1001866,-16.450453,-5.584621,10.865832,-0.40548718,0.7052111,4.0,4.0,,0.2412835673664958,3.0691844177433167,8.303824786771301,25.4859696432292,34.41521060635792,True,,primer-uds-south-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
916,high_recall,untested,0.6883238,0.04979997,99.58578,primer-cosmos-west,67010,368020,150.11161826507922,2.301852633112836,341982,1,26.54283896038301,2.038665051639516,0.0,2.249002456665039,True,14,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,5.441845,6.5226555,2.5374615,2.8239737,8.805764,9.247706,2.6412375,0.03973021,-0.05768094,1.5635309,1.546102,-0.6532361,-0.9343016,1.4607944,-1.0808104,3.985194,-0.28651208,-5.9817905,-0.4419423,6.606469,3.698682,-6.4237328,6.1645265,1.6607744,-41.55424,-43.215015,-2.39794,-1.290591,3.0,0.0,,0.4602174383914099,1.5692973544591475,0.182056885863952,0.2857013893473709,0.3955888470899589,True,,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,False,True,False
917,high_recall,untested,0.68832105,0.047898903,99.58556,primer-cosmos-west,55424,363657,150.10773646567984,2.275471538327057,338075,1,24.984378465696167,3.5610107536530653,0.0,1.1895605325698853,True,19,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,10.408815,9.831733,4.491226,2.4409697,10.043279,10.510068,1.0842875,-1.2850497,-0.70971936,0.14586268,1.0865965,-0.88791555,-1.1932383,1.9823477,0.57708305,5.3405066,2.0502565,-7.6023097,-0.46678916,9.42578,7.390763,-8.069098,8.958992,-23.366858,-60.577904,-37.211044,-2.39794,-1.290591,2.0,1.0,,0.5090371712560319,1.898445686436724,0.3444362316948199,0.6538934783135508,0.6766425933983078,True,,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,True,False,False
918,high_recall,untested,0.68828803,0.067766026,99.58535,primer-cosmos-west,92046,369711,150.11311516621413,2.3892004036728083,343508,1,26.817331255628275,23.054585054328093,0.105107872101748,5.317261219024658,False,0,True,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,3.5123491,3.296948,3.4621043,3.5272517,3.1414092,3.0939975,2.9146798,2.692664,3.1534731,3.0741966,3.1574714,3.9724765,4.0012736,3.831482,0.2154012,-0.16515648,-0.065147385,0.3858425,0.04741176,0.17931771,-0.23030388,0.43325424,0.22672947,0.44171962,-1.0739917,-1.5157112,-0.97836477,0.12898421,7.0,7.0,,0.5908848481954188,1.6119680721218868,3.453101773689778,5.566289808975379,5.843950448612215,True,,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,True,True,False
919,high_recall,untested,0.6882139,0.046875782,99.58514,primer-cosmos-west,45300,349564,150.09641495652932,2.252704398022015,325529,1,25.84361040822064,4.441851591725007,0.0,1.2257293462753296,True,18,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,2.809043,2.0966766,10.935435,4.3817773,9.755634,9.852795,1.9431679,0.9061632,1.6083105,-3.033103,0.55247283,-1.4064461,-1.5417475,2.1966553,0.71236634,-8.838758,6.5536575,-5.3738565,-0.097160116,7.9096265,-2.285101,-5.471017,7.812466,54.6112,-46.659737,-101.270935,-2.39794,-1.290591,3.0,1.0,,0.8814985321591509,1.4705132450920664,0.6184257629732186,0.9094032755582848,0.7015618749340861,True,,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,False,True,False
920,high_recall,untested,0.687746,0.050641924,99.58492,gdn,3877,507932,189.25785178001425,62.146903323896446,474608,1,28.01025616229846,10.255089216039428,0.1038216241448023,7.279553890228271,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,6.355452,5.237165,4.712573,5.506763,4.587709,4.4939146,4.0870557,-0.92929363,1.4016035,1.874311,1.1841344,2.975941,3.0982375,3.02329,1.1182872,0.52459186,-0.79419017,0.9190543,0.09379443,0.40685853,-0.2695983,1.0128487,0.50065297,-2.394079,-2.4732723,-0.07919322,-0.9837122,0.12363678,6.0,4.0,,0.5480630506843195,1.789823398152296,1.098078840023017,1.965367200889128,2.003562981762664,True,,gdn-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,True,False,False
921,high_recall,untested,0.687712,0.049965203,99.58471,primer-uds-north,5649,55366,34.318799377735125,-5.200839537350404,52811,1,27.284029911967902,5.167712811915225,0.0916721009979391,5.13486909866333,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,5.1330748,5.788488,4.2574363,5.196297,3.6316638,3.9311287,3.377797,0.56889415,0.1677767,1.588126,0.9213207,2.5775173,2.3439438,2.34481,-0.6554133,1.5310516,-0.9388611,1.5646336,-0.29946482,0.5533318,0.5921905,1.2651688,0.25386694,-0.6356083,-0.89684695,-0.26123863,-1.0377628,0.06958615,5.0,3.0,,0.4651164685173614,2.0100767158137463,1.8167310346417749,3.651768751629648,3.905970133530032,True,,primer-uds-north-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
922,high_recall,secure low-z,0.68726426,0.043190427,99.58428,gds-sw,35733,167591,53.062416323840175,-27.864859199038747,159717,1,23.40205129726144,373.22836145233146,0.1721427726847552,2.473369598388672,False,0,False,,,3,0,2,0,3.0,2.815082,G235H;G395H;PRISM,jades-gds-w04-v4_g235h-f170lp_1212_6106.spec.fits;jades-gds-w04-v4_g395h-f290lp_1212_6106.spec.fits;jades-gds-w04-v4_prism-clear_1212_6106.spec.fits,False,False,False,False,False,False,False,False,False,False,5.4914613,3.954571,2.485312,1.5755156,0.6235901,0.040598225,-0.49795362,0.9302633,3.0870721,4.4671025,5.3477993,5.9962754,6.386838,6.6153393,1.5368906,1.4692589,0.90979636,0.9519255,0.5829919,0.53855187,2.3790553,1.5349174,1.1215438,-8.167752,-5.5894847,2.5782678,-0.7641112,0.34323776,7.0,6.0,,0.3945755012492406,2.1748315310129605,42.391771824951206,92.19496202041071,107.43640112155288,True,,gds-sw-grizli-v7.0-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
