source_id,field,id,ra,dec,y,y_strict,ambiguous,bands_complete,in_hviding25_A1,in_hviding25_B1,in_barro25,in_degraaff26,in_perger25,in_kocevski24,spec_tested,spec_vshaped,mag_f444w,snr_f444w,r_h_arcsec,r_star_v1_arcsec,z_phot,sel_labbe23,sel_kokorev24,sel_kocevski24,sel_perezgonzalez24,sel_barro23,sel_greene24,sel_akins24,picked,region,sky_group,sky_group_size,in_support,oof_score,oof_sel_burden,oof_sel_neg1,oof_sel_05,m_f090w,m_f115w,m_f150w,m_f200w,m_f277w,m_f356w,m_f444w,asnr_f090w,asnr_f115w,asnr_f150w,asnr_f200w,asnr_f277w,asnr_f356w,asnr_f444w,c_f090w_f115w,c_f115w_f150w,c_f150w_f200w,c_f200w_f277w,c_f277w_f356w,c_f356w_f444w,c_f115w_f200w,c_f200w_f356w,c_f277w_f444w,slope_blue,slope_red,v_curv,log_rh,log_rh_over_rstar,n_snr_ge1,n_snr_ge3,f_f090w_ujy,f_f115w_ujy,f_f150w_ujy,f_f200w_ujy,f_f277w_ujy,f_f356w_ujy,f_f444w_ujy,e_f090w_ujy,e_f115w_ujy,e_f150w_ujy,e_f200w_ujy,e_f277w_ujy,e_f356w_ujy,e_f444w_ujy,c_f115w_f200w_ab,c_f150w_f200w_ab,c_f200w_f356w_ab,c_f200w_f444w_ab,c_f277w_f444w_ab,sel_region_matched,sel_region_matched_eight,sel_barro24b,hand_added_barro26
2791,primer-uds-north,71974,34.206489926227896,-5.104734063812756,0.0,False,False,False,False,False,False,False,False,False,True,False,23.245918689999925,385.2221960145919,0.2203637934720559,0.0781,5.284105777740479,False,False,False,False,False,False,False,False,UDS,2635,1,False,,,,,3.0324752,2.3562624,2.0561512,,0.42711705,-0.17901751,-0.654085,3.690492,4.0289226,4.4290924,,5.959959,6.3889375,6.6469693,0.67621285,0.30011123,,,0.6061346,0.4750675,,,1.081202,-3.965577,-5.39802,-1.432443,-0.65685976,0.4504892,6.0,6.0,0.060869893776739105,0.11402159706192869,0.1503994540216395,,0.6747564252312678,1.1792483398720954,1.8265540329645424,0.0030404851268917093,0.004058969942961401,0.0035876292305240085,,0.0034817898946114746,0.003962381398034007,0.004741559681299762,,,,,1.0812137381765632,False,False,False,False
3000,primer-uds-north,48906,34.207335728898464,-5.137051194188876,0.0,False,False,False,False,False,False,False,False,False,True,False,24.613393546988227,149.15649907212844,0.2087837704351496,0.0781,5.242969036102295,False,False,False,False,False,False,False,False,UDS,2836,1,False,,,,,2.060339,1.7540257,1.648568,,0.80788153,0.86571866,0.7133476,4.584986,4.633999,4.8736987,,5.778475,5.744344,5.6981544,0.30631322,0.10545762,,,-0.057837136,0.15237102,,,0.09453388,-1.7685149,-0.4478813,1.3206335,-0.6803033,0.4270457,6.0,6.0,0.14977195772898552,0.19871117212156558,0.21899508575214283,,0.47515466098340997,0.4505060850187637,0.5183732487882531,0.0030568314048362594,0.0038616527882047304,0.0033486462685835233,,0.002939743704358984,0.0028840182629176407,0.003475364814895397,,,,,0.09451896853409657,False,False,False,False
3025,primer-uds-north,45817,34.20742618263621,-5.141352449717158,0.0,False,False,False,False,False,False,False,False,False,True,False,27.762950877467706,10.646523141031713,0.1918725692343213,0.0781,5.143334865570068,False,False,False,False,False,False,False,False,UDS,2837,2,False,,,,,4.10457,4.6531224,4.598735,,3.6830835,4.4054627,3.8480694,2.8089848,2.0514848,2.2597857,,3.446667,2.8600607,3.0605788,-0.5485527,0.054387815,,,-0.72237927,0.5573933,,,-0.16498595,2.4543023,1.3522172,-1.1020851,-0.71698713,0.39036185,6.0,6.0,0.02182853084152346,0.012657589324366494,0.013414664808394218,,0.03344142741135878,0.016969785517159032,0.028498345609834556,0.0026406336448680976,0.003308784833346734,0.0028310948925442266,,0.002132491012326351,0.001949953553188844,0.0026767748712255087,,,,,-0.17366289385630163,False,False,False,False
3170,primer-uds-north,57664,34.20792132209774,-5.124814105278233,0.0,False,False,False,False,False,False,False,False,False,True,False,26.86463918303926,24.853062016365648,0.1381181157893677,0.0781,5.782576560974121,False,False,False,False,False,False,False,False,UDS,2995,1,False,,,,,3.3535588,3.1837475,3.3485167,,3.1248708,2.5932877,2.9617472,3.7184505,3.297847,3.6598275,,4.1269083,4.5607076,3.9065325,0.16981131,-0.16476911,,,0.5315829,-0.3684594,,,0.16312349,-0.032596644,-1.5495872,-1.5169907,-0.8597494,0.24759962,6.0,6.0,0.04506656934498729,0.05298632534819689,0.04543725673769067,,0.05612621892262631,0.09170616452801651,0.06518449822595507,0.00218896037281509,0.003922390327478127,0.002340383286330744,,0.0018114042860748933,0.0019177232863326068,0.002622795460093864,,,,,0.16244635217184078,False,False,False,False
3359,primer-uds-north,53718,34.20849468630022,-5.130172752303009,0.0,False,False,False,False,False,False,False,False,False,False,False,27.75168979144729,12.902572570038531,0.1464759390890497,0.0781,5.777113437652588,False,False,False,False,False,False,False,False,UDS,3168,1,False,,,,,3.832065,4.0049095,3.8948975,,3.9643235,3.7644777,3.837108,3.246014,2.8606555,3.1044328,,3.3912702,3.612554,3.2520723,-0.17284448,0.110012054,,,0.19984569,-0.072630025,,,0.12721567,0.3171398,-0.75465983,-1.0717996,-0.8342337,0.27311525,6.0,6.0,0.02855514834233321,0.02439640645484846,0.027119479584446757,,0.025709646835740826,0.031026022622282375,0.0287954641611139,0.0022266248627984433,0.002801649507585135,0.002437517420699825,,0.0017330404680350234,0.0016755606253839215,0.002231761457244639,,,,,0.12306993121455868,False,False,False,False
3422,primer-uds-north,53226,34.20868641308769,-5.130802406686148,0.0,False,False,False,False,False,False,False,False,False,True,False,26.04033746014612,72.60994858495941,0.0937850144656668,0.0781,3.1950433254241943,False,False,False,False,False,False,False,False,UDS,3228,1,False,,,,,2.6476004,2.509517,2.2567961,,1.9130968,2.2468388,2.139702,4.4927645,4.2499256,4.7689695,,5.3457813,5.115267,4.9782968,0.13808332,0.25272098,,,-0.3337422,0.10713694,,,-0.22660525,-1.7897497,1.4148705,3.2046201,-1.0278666,0.079482414,6.0,6.0,0.08703192867039217,0.0989736254411573,0.12498477784945468,,0.17165890521393143,0.12621564608988706,0.13927238599873834,0.0019479601955165592,0.00282435001196398,0.0021221753372018385,,0.0016370532453239715,0.0015157466632405418,0.0019180895829416346,,,,,-0.2270033061592132,False,False,False,False
3749,primer-uds-north,80345,34.20983895841481,-5.091602454891138,0.0,False,False,True,False,False,False,False,False,False,True,False,23.251852920549368,514.3332493560812,0.1039515752041824,0.0781,3.6004791259765625,False,False,False,False,False,False,False,False,UDS,3539,1,True,0.7013296084993579,False,False,True,3.3022254,2.6973393,2.0571027,0.018491322,-0.10531737,-0.5205767,-0.6481508,3.9244227,3.9521768,4.86367,5.43416,6.4453926,6.86839,6.9360194,0.6048862,0.6402367,2.0386112,0.12380869,0.41525936,0.12757409,2.678848,0.53906804,0.54283345,-11.874572,-2.7342682,9.140304,-0.9831689,0.12418004,7.0,7.0,0.04729508538240301,0.08319778742918303,0.1502675417006352,0.9831013365771638,1.1018554955871585,1.6152128676932473,1.816598000284705,0.0018692197837365558,0.0031981109910668953,0.002320897933824293,0.008582439746546024,0.0034991068438955638,0.0033601314075447364,0.00353194743400119,2.681216274444163,2.0393327622859467,0.5390786980873836,0.6666513630799522,0.5428354742504561,False,True,False,False
3915,primer-uds-north,75975,34.2103850922664,-5.098736209426378,1.0,False,False,True,False,False,False,True,True,True,False,False,24.39154373714412,275.383897295462,0.0843722610745309,0.0781,2.3604953289031982,False,False,False,False,True,False,True,True,UDS,3696,1,True,0.9786841001193768,True,True,True,4.3579636,4.5720987,3.7476754,2.3629599,2.0065076,0.8833851,0.49151322,2.9703925,2.500337,3.452206,3.3844304,5.2787375,6.0830894,6.3113165,-0.21413526,0.8244232,1.3847156,0.35645232,1.1231225,0.39187193,2.2091389,1.4795748,1.5149944,-6.0451546,-7.5144515,-1.4692969,-1.0738003,0.033548653,7.0,7.0,0.016821462196800988,0.013803626050702957,0.031208068413035226,0.1133513053959174,0.15750129738554233,0.44323461783311274,0.6358907464681577,0.0017298656384715824,0.0022807350384057797,0.0019790595980868175,0.007693366000446368,0.001606196945368422,0.002022151795616651,0.0023091064971961827,2.2860833513314525,1.4003990916036027,1.480517866601379,1.8723899478843857,1.5152459239694323,True,True,False,False
3938,primer-uds-north,79413,34.21047694195797,-5.093208225991601,0.0,False,False,True,False,False,False,False,False,False,True,False,24.75674095000513,133.39877032175065,0.2577830809377597,0.0781,5.288807392120361,False,False,False,False,False,False,False,False,UDS,3717,1,True,0.7162660153849213,False,False,True,4.387203,3.5270321,4.147773,2.7076535,1.7847927,1.2602129,0.85668117,2.3000402,2.854764,2.2331736,2.4041626,4.9263496,5.1899037,5.586504,0.86017126,-0.62074053,1.4401191,0.92286086,0.5245798,0.40353173,0.8193787,1.4474406,0.9281115,-3.6888487,-4.586998,-0.8981494,-0.5887456,0.5186034,7.0,7.0,0.01630755450163623,0.03843951890829997,0.02122508050611056,0.08245241266672951,0.19320036741395788,0.3132494240935215,0.45425908313304136,0.0033030200162292214,0.004440598109748133,0.004603021162110709,0.015020271664683576,0.0028026851832445047,0.0034912997761503135,0.003405271892967176,0.8285635615034792,1.4733850550311078,1.4492172825556473,1.8527506295002518,0.9282391800225925,False,True,False,False
4020,primer-uds-north,79679,34.21076799015249,-5.092654310609112,0.0,False,False,True,False,False,False,False,False,False,True,False,26.119248141820187,37.752039506591,0.2713417364680611,0.0781,0.7490987181663513,False,False,False,False,False,False,False,False,UDS,3797,1,True,0.024011190075667,False,False,False,2.228579,2.2115433,2.3648734,2.2078867,2.2063234,2.125752,2.2185133,4.248462,3.9884543,3.9536586,2.7971513,4.549449,4.552294,4.3243623,0.017035639,-0.15333019,0.15698682,0.001563282,0.08057135,-0.09276128,0.0036566155,0.08213464,-0.012189922,0.4338046,-0.035455644,-0.46926022,-0.5664834,0.54086554,7.0,7.0,0.12822619445803973,0.1303147777365783,0.11311822177885393,0.1307834077659727,0.13101096054482325,0.1411166247316942,0.12950923655927862,0.0036644744029412715,0.004830689059240688,0.004341805360709152,0.016010813713894585,0.002770674844361727,0.002975913556189518,0.0034305229135148598,0.0038974543996975583,0.15755020002101833,0.08256382733870674,-0.010629765308368646,-0.012517218841501533,False,False,False,False
4531,primer-uds-north,59159,34.21236614893534,-5.122698666059626,0.0,False,False,True,False,False,False,False,False,False,False,False,26.8552110215863,29.83005999966765,0.1739881453924534,0.0781,8.452970504760742,False,False,False,False,False,False,False,False,UDS,4288,1,True,0.3507982795207729,False,False,False,5.0436935,4.6792455,3.5415308,4.3082566,3.560302,3.7438552,2.9523687,1.7962618,2.079994,3.2038307,1.3995537,3.5995944,3.5630825,4.0889444,0.36444798,1.1377147,-0.7667259,0.7479546,-0.18355316,0.79148656,0.37098885,0.56440145,0.6079334,-6.4532404,-3.5125427,2.9406977,-0.75948036,0.34786862,7.0,5.0,0.00726881195478253,0.012303425502067946,0.03791761672999253,0.018300090503188742,0.0374887444117926,0.03162772488774434,0.0657530028672388,0.0024803334260332746,0.0031228994061110083,0.0030844780425145074,0.009614716985245705,0.0020510278645908733,0.0017948168366177701,0.0022042531214476733,0.43106798404973934,-0.7909694872040114,0.5940367872770089,1.388655884560537,0.6100367406674717,False,False,True,False
4541,primer-uds-north,62265,34.21241168289098,-5.118115554749543,0.0,False,False,True,False,False,False,False,False,False,True,False,27.95449841010763,13.17563425848688,0.1158175284854096,0.0781,4.884082794189453,False,False,False,False,False,False,False,False,UDS,4296,2,True,0.0923283179203795,False,False,False,4.0655003,3.7422554,3.9400709,4.5656567,3.507338,3.798514,4.033499,3.1473382,3.2271001,3.2133236,1.7289534,3.8564358,3.8010623,3.2729535,0.32324487,-0.19781542,-0.6255858,1.0583187,-0.29117584,-0.2349851,-0.8234012,0.76714295,-0.52616096,-0.15872575,2.6521652,2.810891,-0.9362257,0.17112327,7.0,6.0,0.02269914648106189,0.03137090324887446,0.025968297965968667,0.014145514948788017,0.039379554313198784,0.030057341516205805,0.023889146620763246,0.001954206262989031,0.002493040370250607,0.002092415881833842,0.005184086893425278,0.001665966347178981,0.0013440551316748475,0.0018131306737947301,-0.8647706533338115,-0.6595618092587037,0.8183295096930431,0.5689546848979323,-0.5426754016231803,False,False,False,False
4835,primer-uds-north,76276,34.21337513135093,-5.098213571068809,0.0,False,False,True,False,False,False,False,False,False,True,False,27.015016651965503,28.60222765497651,0.1709543729448696,0.0781,6.589695453643799,False,False,False,False,False,False,False,False,UDS,4571,1,True,0.0874810481761411,False,False,False,5.4798617,4.085821,4.054691,3.4157069,3.4627633,2.8053718,3.1112065,1.0547113,2.5109756,2.8524687,2.1383252,3.8694835,4.3898115,4.0469375,1.3940403,0.031130511,0.6389837,-0.047056265,0.6573916,-0.30583486,0.6701143,0.6103353,0.35155672,-4.62693,-1.4705498,3.1563804,-0.76711977,0.34022918,7.0,6.0,0.0029356598077510706,0.022553548917813804,0.023244757621724395,0.04275645779250391,0.0410433107692577,0.07540984841784375,0.05675359010283518,0.002327253520049253,0.003686500021753951,0.002691485274108951,0.010219817780867094,0.0017138242116633143,0.0018709142696444786,0.0019842367100717977,0.6944670708166373,0.6616917408707264,0.6160658735088044,0.3074790520207089,0.35187738305131,False,False,False,False
4944,primer-uds-north,61297,34.21366103685113,-5.1195895609638455,0.0,False,False,True,False,False,False,False,False,False,True,False,25.387818555836787,73.13668621149299,0.2469299736035887,0.0781,3.69938850402832,False,False,False,False,False,False,False,False,UDS,4676,1,True,0.0337655388146835,False,False,False,2.871725,2.8971896,2.6315813,1.7066785,1.6148834,1.5544153,1.4876274,3.6835089,3.4114716,3.8342495,3.7918036,5.0725274,5.127758,4.985524,-0.025464589,0.26560837,0.9249028,0.09179501,0.060468096,0.06678795,1.1905112,0.1522631,0.12725605,-3.3198912,-0.63037574,2.6895156,-0.60742617,0.49992278,7.0,7.0,0.07069233967794612,0.06914280880374928,0.0884138871070391,0.20759284394628957,0.22593930477971552,0.23888650649359133,0.2540227291562805,0.003555897131506247,0.004567375681503301,0.0038243714333408316,0.009369231554481407,0.0028318370507014906,0.0028332166960826632,0.003473260032888424,1.1936634015257195,0.9267297347928729,0.15244810174598217,0.21915049762153604,0.12720197394390065,False,False,False,False
5003,primer-uds-north,82791,34.213812850547654,-5.08704950317594,1.0,False,False,True,True,True,True,True,True,False,True,False,25.102430777066164,40.33437574938365,0.0838894575908964,0.0781,4.691159248352051,True,True,False,False,False,False,False,True,UDS,4733,1,True,0.985768357886021,True,True,True,3.1425333,3.4511042,3.4183261,2.7812903,1.5025407,0.7813877,1.2023177,2.3093295,2.0648396,2.269063,3.0207891,4.490794,5.1839533,4.390505,-0.30857083,0.03277812,0.63703585,1.2787495,0.7211531,-0.42093006,0.66981393,1.9999025,0.300223,-1.5195268,-2.1281404,-0.60861355,-1.0762926,0.031056352,7.0,7.0,0.05492766670319538,0.04127881353247816,0.04256473698944331,0.07702678758894056,0.2505757956679054,0.4868943664545826,0.33039060497281103,0.011020418478524233,0.01064271749645325,0.008898310254988589,0.0075299760777112045,0.005619485697787631,0.005459037565736891,0.008191290898505097,0.6772864499152833,0.6439795793435945,2.0019824092299237,1.5809647580902642,0.3002214277524299,True,True,True,False
5015,primer-uds-north,80983,34.21383752920676,-5.090424275153699,0.0,False,False,True,False,False,False,False,False,False,True,False,27.36835100784148,27.55382341779197,0.1006847093987577,0.0781,3.800895929336548,False,False,False,False,False,False,False,False,UDS,4745,1,True,0.032359997480577,False,False,False,3.372508,3.3962555,3.5447226,3.3219185,3.5681548,3.4292307,3.461081,3.9230492,3.5196483,3.643961,2.5062137,4.079335,3.5454695,4.009618,-0.023747545,-0.14846702,0.22280405,-0.24623628,0.13892414,-0.031850383,0.07433705,-0.107312135,0.107073754,0.5523189,-0.5504175,-1.1027364,-0.99703646,0.110312484,7.0,7.0,0.044269655144946386,0.04345465322820612,0.037803967330814175,0.04666046846953489,0.037216104727325665,0.042361432912725566,0.04098827080344598,0.001752054039910259,0.0025756292797142217,0.0019783917675685637,0.0076637995912145285,0.0012596572063857132,0.002446721306526979,0.0014875710779571577,0.07728201553726474,0.22852928898348535,-0.10494613176223563,-0.1407237447955361,0.10482170423644119,False,False,False,False
5062,primer-uds-south,55513,34.213969631170194,-5.228771570973951,0.0,False,False,True,False,False,False,False,False,False,True,False,26.721096098362555,10.400847824849022,0.1469043800212377,0.0775,3.603233575820923,False,False,False,False,False,False,False,False,UDS,4789,1,True,0.0063868030708719,False,False,False,4.051392,3.8079736,3.4307141,2.9001408,2.6234112,2.9282773,2.8188741,1.6893299,1.9646406,2.4976995,3.1778448,3.6812248,3.426298,3.0373375,0.24341834,0.37725952,0.53057325,0.27672955,-0.30486593,0.10940318,0.9078328,-0.028136361,-0.19546273,-3.6998618,1.4772729,5.1771345,-0.83296525,0.27773303,7.0,6.0,0.023020699724126906,0.02947046138281845,0.04207371093219391,0.0690073226381935,0.0891833861725572,0.06732219019416123,0.07439805136644488,0.00880129625190101,0.00842959386459759,0.00697033252690361,0.005761819544547436,0.0044962866441968655,0.004381523166612351,0.007153075654919011,0.923770606895685,0.5372108976955253,-0.02684235358009025,0.08166595694562229,-0.19680599311444946,False,False,False,False
5121,primer-uds-north,44540,34.214159904744164,-5.143189925187379,0.0,False,False,False,False,False,False,False,False,False,True,False,27.591585074355528,18.465481368249264,0.0944068344042705,0.0781,0.7231868505477905,False,False,False,False,False,False,False,False,UDS,4846,1,False,,,,,2.8688483,2.9189508,2.9426105,,3.0424972,2.860941,3.6806724,4.3151364,4.062404,4.1849723,,4.418969,4.568133,3.6097827,-0.05010233,-0.023659721,,,0.18155636,-0.8197315,,,-0.63817513,0.3361452,0.8175581,0.48141295,-1.0249965,0.0823524,6.0,6.0,0.07088156565848375,0.06776199576193291,0.0662906942454389,,0.060567553118604844,0.07163986236299731,0.03337075021697936,0.0018949639324158662,0.0023327332241056286,0.0020187050410353635,,0.001459483090154293,0.0014870190959016868,0.0018071963330649574,,,,,-0.6471851465130831,False,False,False,False
5236,primer-uds-north,66079,34.21450214761174,-5.112531591545479,0.0,False,False,True,False,False,False,False,False,False,True,False,27.457310825202427,20.576971617259066,0.1196652293537162,0.0781,7.9402241706848145,False,False,False,False,False,False,False,False,UDS,4950,1,True,0.0398319899779424,False,False,False,5.3477726,4.09249,3.4990299,3.8218079,3.8333967,3.8269455,3.5487614,1.4566042,2.7697995,3.5602386,2.375208,3.6769826,3.5520587,3.7179096,1.2552823,0.59346026,-0.3227779,-0.011588954,0.0064511546,0.27818418,0.27068236,-0.0051377993,0.2846353,-4.930825,-1.4099745,3.5208507,-0.922032,0.18531695,7.0,6.0,0.004167211487725894,0.022407380112811865,0.039462575236358974,0.029209167339771958,0.029064627862865105,0.02927084313007834,0.037763798348666604,0.0020536552252139227,0.0028198221373400465,0.002245818295974174,0.005480014037988205,0.001471565353177206,0.0016795106092472648,0.0018352456839174519,0.2878202383064673,-0.3266656152374542,0.002290138554428418,0.2788912327998993,0.2842772580063296,False,False,False,False
5315,primer-uds-north,47981,34.21477779172701,-5.138289577980257,0.0,False,False,True,False,False,False,False,False,False,True,False,25.10361769215973,128.0032581237656,0.1519442977191966,0.0781,3.418084144592285,False,False,False,False,False,False,False,False,UDS,5026,1,True,0.010066735164681,False,False,False,2.136549,1.9861345,1.6752673,1.043361,1.1112388,1.2668445,1.2035044,4.7838783,4.7197957,4.9917235,4.6807704,5.713413,5.6987653,5.545218,0.15041436,0.31086716,0.63190633,-0.06787783,-0.15560566,0.06334004,0.9427735,-0.22348349,-0.09226562,-3.0256245,0.48322442,3.508849,-0.81831557,0.28903338,7.0,7.0,0.1395986099313065,0.16043141307647688,0.21367203580672003,0.3824911189166118,0.3593211600902164,0.31134173584309277,0.33002962287834064,0.002335229569855748,0.0028613617133877185,0.002903485836178143,0.007093423127093512,0.0023725420455026768,0.0020860746700273034,0.0025782908006860023,0.9433298673102486,0.6321841695802689,-0.22346003315868282,-0.160171081404831,-0.09232467505325198,False,False,False,False
5586,primer-uds-north,82853,34.215512961303425,-5.0869626388406965,0.0,False,False,True,False,False,False,False,False,False,True,False,25.3969891053076,26.28586466066612,0.161721229953987,0.0781,0.9596291780471802,False,False,False,False,False,False,False,False,UDS,5278,1,True,0.0200046032206407,False,False,False,2.1266093,2.1818852,2.1468446,1.4905938,1.6062658,1.3196316,1.4967947,3.0225503,2.9841735,3.1923888,3.9624336,4.212247,4.382365,3.9625401,-0.05527578,0.0350405,0.6562508,-0.115671985,0.28663427,-0.17716315,0.69129133,0.17096229,0.10947111,-2.3397026,-0.8803514,1.4593512,-0.79123294,0.316116,7.0,7.0,0.1408853929056634,0.1339299253587668,0.1383297309412985,0.2533287058781479,0.22774020602852596,0.2965650540640184,0.25188619029387993,0.01374830831287296,0.013583450001180731,0.011382612600817287,0.009638477139336576,0.006748532488642085,0.007412773944586129,0.009582571984812799,0.6920169443798746,0.6569221808355881,0.17108892446598786,-0.006200116678110922,0.1094116216799896,False,False,False,False
5821,primer-uds-north,58803,34.216231676006586,-5.123359602892733,0.0,False,False,False,False,False,False,False,False,False,False,False,27.867287526758624,11.372990209986186,0.1842770760931845,0.0781,6.671236038208008,False,False,False,False,False,False,False,False,UDS,5471,2,False,,,,,5.5387383,,3.880935,,3.9080982,3.3137655,3.9493291,0.81368434,,2.926989,,3.4152243,3.754321,3.1263156,,,,,0.5943328,-0.6355637,,,-0.041230846,-7.4791756,-0.9311522,6.5480237,-0.73452866,0.3728203,4.0,4.0,0.0024017900817506726,,0.02748469834395431,,0.027101833997101896,0.047142563441256745,0.025887194652685446,0.002649544577715267,,0.002952523270713086,,0.0017835490593226058,0.002209024329660082,0.0022761995020407996,,,,,-0.049784228840480796,False,False,False,False
5926,primer-uds-north,52720,34.2165049614674,-5.131736745447402,0.0,False,False,True,False,False,False,False,False,False,True,False,25.70555521163848,58.2117166013679,0.2651821443162213,0.0781,3.768007040023804,False,False,False,False,False,False,False,False,UDS,5608,2,True,0.0094400444608575,False,False,False,2.3665416,2.3273125,2.0970643,1.6494467,1.5772793,1.6931396,1.8052121,4.262388,3.9059367,4.434719,3.9112813,5.209737,5.0331388,4.7573075,0.03922904,0.23024824,0.44761756,0.07216737,-0.115860194,-0.11207256,0.6778658,-0.043692823,-0.22793275,-1.8218671,1.1265429,2.94841,-0.5764557,0.53089327,7.0,7.0,0.11288087439539939,0.11710986167173533,0.14482984346580544,0.21883496733320174,0.23390370969363675,0.21022756415581806,0.18957362528984292,0.0031813014916145833,0.004714900896171952,0.0034353822952872394,0.008763403204196347,0.0025557599336255084,0.002740777102064507,0.0032566231741289727,0.678808126296076,0.44814664306332674,-0.04356765054651935,-0.15584700792298925,-0.2281479859850059,False,False,False,False
5972,primer-uds-north,76802,34.21663972592546,-5.097406671225856,0.0,False,False,True,False,False,False,False,False,False,True,False,25.98537008246392,83.03340238238052,0.1245496336284015,0.0781,3.925386428833008,False,False,False,False,False,False,False,False,UDS,5649,1,True,0.1255840779325604,False,False,False,2.6801593,2.6059933,2.818869,2.307875,2.1222775,2.0867198,2.0847957,4.4722857,3.8896773,4.2328076,3.3939972,5.148727,5.2840977,5.1124263,0.07416595,-0.21287568,0.5109941,0.18559738,0.035557773,0.0019240745,0.29811838,0.22115514,0.037481844,-0.0073272237,-0.19325827,-0.18593104,-0.90465754,0.20269142,7.0,7.0,0.08444534260010773,0.0905310992993331,0.07434571845937755,0.11926091292643379,0.14156286485596803,0.14628489039787124,0.14650483815773263,0.0019291829568627214,0.0037046237937708665,0.0021582039904445654,0.008017217216427572,0.0016441080409672825,0.0014838371006503468,0.0017644084664031616,0.2992508388589325,0.5131054168971859,0.22175335290821357,0.2233845938136656,0.037256559986253907,False,False,False,False
6016,primer-uds-north,48683,34.21676961497763,-5.137213781768132,0.0,False,False,True,False,False,False,False,False,False,True,False,28.38795978249822,8.381633524354216,0.1109243151797961,0.0781,5.561463832855225,False,False,False,False,False,False,False,False,UDS,5691,1,True,0.052200892709171,False,False,False,4.0678506,4.1326017,4.281137,4.511701,4.6511416,4.0525193,4.4428287,1.9578109,1.9198658,1.954533,1.9244124,2.9526541,3.5360618,2.8227298,-0.064751215,-0.1485353,-0.23056383,-0.13944086,0.59862274,-0.39030972,-0.37909913,0.45918187,0.20831303,1.2915131,-1.5840809,-2.875594,-0.9549732,0.15237573,7.0,7.0,0.022645953946492846,0.021545861318487496,0.018599923986634355,0.014943137304030204,0.013321886688606344,0.023700816458869504,0.016025665995540273,0.006523733584102489,0.006457220686897815,0.005376485340732098,0.004457205440381243,0.0013946312150771955,0.001381878513166061,0.001911997935602298,-0.3973051829849184,-0.23767345602269252,0.5008038003210545,0.07593575011041925,0.20062587905973644,False,False,False,False
6247,primer-uds-north,50013,34.21739032564298,-5.135362124602981,0.0,False,False,True,False,False,False,False,False,False,True,False,25.71230295325555,70.91595811593291,0.1940716776781885,0.0781,5.46226167678833,False,False,False,False,False,False,False,False,UDS,5901,1,True,0.2583796949296401,False,False,False,2.5839422,2.313631,2.4128127,2.5070956,1.8844081,1.7520175,1.8119556,4.1708956,4.196853,4.1397653,3.4867985,5.101939,5.231079,4.9546924,0.2703111,-0.09918158,-0.09428297,0.62268746,0.13239071,-0.059938077,-0.19346455,0.75507814,0.072452635,-0.39165536,-0.44570997,-0.05405461,-0.71203786,0.39531112,7.0,7.0,0.0923174580114483,0.1185981849453048,0.10822038194340668,0.09923246186018003,0.17625711263383517,0.199127956521675,0.18839909778804836,0.0028511525549374376,0.003568915087163788,0.0034480383933564685,0.006078454923624849,0.002145106010188123,0.002129835017891205,0.0026566530692577663,-0.19356069155931063,-0.09413824112455216,0.7561961776692028,0.6960626319698804,0.07233041818444685,False,False,False,False
6272,primer-uds-north,57329,34.21744358362684,-5.125384373419328,0.0,False,False,True,False,False,False,False,False,False,True,False,24.166178402928768,203.92532026639807,0.2131041616811013,0.0781,3.0129549503326416,False,False,False,False,False,False,False,False,UDS,5925,1,True,0.0137603638920448,False,False,False,1.2300047,1.0659969,0.56971353,0.18748862,0.21162488,0.302309,0.26615825,5.259015,5.193801,5.7269754,5.2009816,6.0758567,6.166218,6.010907,0.16400771,0.4962834,0.38222492,-0.02413625,-0.090684146,0.03615076,0.8785083,-0.1148204,-0.054533385,-3.1565151,0.28532913,3.4418442,-0.67140806,0.4359409,7.0,7.0,0.3220358178865116,0.3745881984954213,0.5916918961719181,0.8413902454967174,0.8228978298691955,0.7569587001278282,0.782579809291217,0.003349536306215725,0.004158707371383169,0.003854218587744017,0.009274341847043543,0.003781526704213162,0.0031779692768638497,0.003837580386137891,0.8786084552740364,0.38225462896994666,-0.11481321968805516,-0.0786720849208934,-0.054543195459763105,False,False,False,False
6313,primer-uds-north,83401,34.21759230343216,-5.085963839109777,0.0,False,False,True,False,False,False,False,False,False,True,False,27.692376842693577,4.31881981238755,0.0930438144769275,0.0781,5.144540309906006,False,False,False,False,False,False,False,False,UDS,5963,1,True,0.2401860203509096,False,False,False,4.189721,4.6369123,5.4687862,4.7771106,3.3482893,4.042883,3.7792773,1.3138782,0.9077857,0.40166655,1.0815867,2.9406247,2.369378,2.169271,-0.4471912,-0.8318743,0.691676,1.4288211,-0.6945937,0.26360568,-0.14019829,0.7342274,-0.430988,1.9791144,3.1471033,1.1679889,-1.0313125,0.076036476,6.0,3.0,0.02002750403057722,0.012881035112197042,0.004138951567546219,0.011339102540552273,0.04564009849298465,0.02391621871890217,0.030412299791268735,0.011604095820061281,0.012412996481513552,0.010032495314299578,0.00868797311237175,0.004836079467876512,0.004513684717677007,0.007041807973566758,-0.13843020347627108,1.0942208454945779,0.8102845845096869,1.0711764506121222,-0.4407432751195814,False,False,False,False
